Date,Open,High,Low,Close,Volume
2039-08-26,90.26615045805643,90.03708511029733,87.0824643220102,89.71074351767754,303041
2039-08-29,90.07034295375651,94.05165140144749,85.6802540336782,89.9274326151752,573152
2039-08-30,90.39422310931508,91.28336234980868,88.64663560091628,90.22309816665721,435621
2039-08-31,91.46614224103762,94.0805498149552,88.88274925125536,90.62639777082404,316261
2039-09-01,90.72294016908583,89.25843163585208,85.56001040257816,88.80073977515943,871754
2039-09-02,88.79812595426715,91.86177448278164,88.3626607401655,88.49921347939008,408160
2039-09-05,90.09772555517193,89.13104400986047,83.75942569578014,87.01477441119665,902692
2039-09-06,88.43747225712725,92.93319304458917,86.69065996639715,88.29305535865615,711864
2039-09-07,88.36045106265505,89.2343039415818,83.75310249244004,88.23220583865321,559290
2039-09-08,89.99234882180467,88.37452176071707,85.97344459231238,88.03886488897359,931145
2039-09-09,88.77068699901362,91.60328554173677,85.19272864378063,88.93566222100682,431892
2039-09-12,87.54702717516415,93.94603181128142,87.99483197047627,89.3579870184567,315931
2039-09-13,87.13490412338231,89.2470051336746,86.58309017843207,88.2293525040775,520406
2039-09-14,89.06350022063434,92.3327356864286,87.23101446896038,88.15844714155013,198789
2039-09-15,88.31143396077589,89.52011655917642,86.61790057838192,87.82328016832373,773130
2039-09-16,85.14994159057325,86.57379926434369,85.53867272236104,86.07874727971769,150201
2039-09-19,83.43049715276841,88.33756646732311,82.30365438443164,85.38847104648048,723375
2039-09-20,84.82442582532457,87.81464131444027,81.00381559351521,85.20493072446402,897683
2039-09-21,86.28810247684164,89.28193732871534,83.6706032456103,85.08997979297217,332300
2039-09-22,83.49425311927632,84.1224235552526,82.09782047144921,83.60774836929487,747787
2039-09-23,84.4035114129246,87.98566744463545,80.21414932345897,84.75941395234234,353937
2039-09-26,83.55796518700286,87.75941469687768,84.20312133896634,84.6573108934509,582905
2039-09-27,84.37091548942892,89.66951991812823,84.23658510491381,84.69486397011147,842892
2039-09-28,85.62807993286032,86.73578617022774,81.24236881574517,85.0955056084513,490500
2039-09-29,84.11633543947619,84.53039878640946,83.05390401947102,84.30742935454762,687227
2039-09-30,84.59470081860135,86.8199118730205,82.10844348124193,84.76378532768032,587837
2039-10-03,85.51776900967347,86.71887697025421,82.10745388162154,84.39671068166214,632349
2039-10-04,82.72090994010469,85.34488550278593,80.72471584017023,83.50012514101495,533273
2039-10-05,84.54333890027118,87.22590492265213,83.64645353286613,84.07357263437035,332908
2039-10-06,85.40801781709389,86.89447427506177,83.66704932615475,85.56524649317215,386552
2039-10-07,87.92988012182965,87.20578331040322,83.0885246207724,86.29007586665799,333900
2039-10-10,88.07854307396855,89.4768959802036,86.09398528100617,87.21305343179841,751506
2039-10-11,88.02991851136717,90.32723000939575,85.94110258296757,86.69242282523612,511404
2039-10-12,85.70973711944627,89.55214607886839,82.89980684752248,85.09480309606766,515995
2039-10-13,86.09394488147412,89.90345706223894,81.86667955815639,86.58494061816751,846570
2039-10-14,90.05557736224912,90.52625033343679,83.89716011421376,88.63945550757226,386831
2039-10-17,90.54190979908269,93.91540111153178,85.9324041540329,90.18226228134195,517430
2039-10-18,90.07144482542203,90.79075387952888,88.5582576764425,89.8464763423622,227757
2039-10-19,87.89999105207177,92.45183806847804,85.22326942992493,88.69184200363335,428649
2039-10-20,88.36626099955998,90.0306400501202,82.81610927168059,87.62615930581379,838913
2039-10-21,85.51563547544355,87.29646095194566,82.54464124845242,85.94242673819973,862215
2039-10-24,85.30649350049787,89.29634799098538,82.77901368578563,85.83504811978969,526902
2039-10-25,87.73931332516803,89.52279887685496,86.85441694131156,87.44072607787214,116551
2039-10-26,86.68042505472967,90.39937948876393,83.55802335045506,87.2990634459999,250777
2039-10-27,86.84174152417212,90.91972221728251,83.76345601174172,87.60138634634818,849375
2039-10-28,88.04011744092288,90.94302339497283,88.12102850283509,88.97698331065239,684437
2039-10-31,89.60172712068548,93.50278027474695,86.58024641170124,88.57288799881998,978804
2039-11-01,92.04028139598354,92.89360759281644,87.7691181321895,90.60841945553958,771162
2039-11-02,94.51287350495352,97.5210457668055,91.36177639499476,92.60051386303702,227763
2039-11-03,93.40419574804494,93.64543418739113,87.55503212042734,92.46940252435655,556607
2039-11-04,89.57821460222839,92.72667187697954,91.05865872092843,91.89186826033733,617965
2039-11-07,92.90941827307071,95.74335402531891,87.76437862117713,92.58910630672764,504247
2039-11-08,91.99481574631086,94.9768272885065,91.4153083709356,92.24158136420878,679629
2039-11-09,93.47419628406116,93.78662172310206,88.61027016089858,91.08502614714145,645809
2039-11-10,92.75917804217954,97.34140426349649,87.43061224770351,92.36626480066442,973326
2039-11-11,92.75192280546811,93.5880536113562,92.60737090889432,93.58271218794151,649621
2039-11-14,93.01205725534778,96.00577681336885,90.05026342947004,93.73822379170507,211965
2039-11-15,90.7282509040211,94.00996405391227,89.92368836296062,92.4753590379769,164731
2039-11-16,91.17601298802292,93.38551925032891,89.13570911945514,91.24583278675951,530767
2039-11-17,89.78250269366,96.04386323475124,89.2700611044507,91.35306207517866,268333
2039-11-18,88.83387682039137,94.89583735159184,88.06558953941384,90.85319104067364,865673
2039-11-21,89.58065288872133,91.52037411903785,86.67770797856198,90.51209810853202,626261
2039-11-22,90.50953566545772,95.05527592707165,89.9038147359633,91.53406126359202,110900
2039-11-23,92.33896348475149,95.16541014228385,87.28828960885656,92.26724058101458,804609
2039-11-24,94.03322088478077,95.6858595466697,89.11092338365951,93.6453832615122,643748
2039-11-25,92.65904258823696,94.36456553503807,90.19683654086509,92.65476003813494,978463
2039-11-28,92.19990530571069,95.30363169281617,89.63796690103112,92.31156846944822,233278
2039-11-29,93.4619306322847,95.41575658393857,89.45018528641674,93.07055016490834,812642
2039-11-30,94.67177089436258,96.26727617347602,92.0456287303291,93.51862850592123,558838
2039-12-01,94.0545375855556,98.91586749569572,92.55682984210114,95.05100888850885,372102
2039-12-02,95.799878149443,100.30660418737436,93.75197591982877,95.47154559441292,373527
2039-12-05,97.34500986064066,99.37390397424876,95.19432892901175,97.31965469851848,751706
2039-12-06,98.26822133835641,99.99229020141864,93.84937338783536,97.85967250024162,597835
2039-12-07,98.72985011340457,103.12514459738546,96.38822540545873,98.92183994783028,693501
2039-12-08,97.70911748765728,99.24750728565117,94.42485714422378,98.59832500104582,387401
2039-12-09,98.47332576927488,102.61679868541938,97.6495860031512,98.6126122129298,966538
2039-12-12,98.79525456693104,101.47942869861998,96.2063666757869,99.52355661676928,959613
2039-12-13,100.1474962585448,103.21226056613133,96.82720837166256,101.13653478736234,800536
2039-12-14,103.05145895949786,103.34878247720611,100.93200140361584,101.86577173667308,702608
2039-12-15,101.93414327266913,102.39620179909579,99.38473646020822,101.78259996473847,227587
2039-12-16,101.18471792967524,106.88633834129193,98.63225980743987,103.1599349942668,258117
2039-12-19,97.67213654369282,105.46204629231211,96.20987879573669,100.96795633798693,239398
2039-12-20,99.39385167874084,102.05616925885869,95.72341912476907,99.54572183648006,653274
2039-12-21,99.59489132140963,101.18626450629684,96.93637399744695,100.22735606014845,335588
2039-12-22,100.26503187847192,101.79210519501146,99.3733177882058,100.24146441640157,372581
2039-12-23,101.08947687583274,101.2689100248556,95.96554871998993,100.84697806752574,205264
2039-12-26,100.89870235120635,105.06416886058787,100.83284351696459,100.91138558995767,546157
2039-12-27,100.70167159231063,104.0859077646181,98.78365992594901,101.48233128456155,849578
2039-12-28,101.63933236712693,105.56136379047372,99.73556277855587,100.66792846356836,914209
2039-12-29,100.07374100273036,105.10038825257286,96.50890873310286,101.23841454964806,125310
2039-12-30,103.4496536156069,105.86372696338093,98.9264379854063,102.23282907785564,609037
2040-01-02,104.0361009143326,105.64336880919525,99.0619405711544,103.45337968178687,791393
2040-01-03,104.80979584835134,107.2108012913315,103.30284770696555,105.46693397643557,992249
2040-01-04,106.15118686805208,107.09077662255737,102.02110905345936,105.71103241993795,816815
2040-01-05,105.62850845680983,110.9275561104975,102.46329874208797,105.98494350678513,283368
2040-01-06,105.82826069688936,105.6155334151616,100.15264175284001,104.46177104261129,991827
2040-01-09,103.2941003073363,104.66405591276627,103.71144570465084,103.93035964147286,441619
2040-01-10,104.54183951601831,106.09187836540626,101.04900293624189,103.73727756746625,795940
2040-01-11,103.52122575109763,107.3774784277449,101.01522604385673,104.7875971197426,855772
2040-01-12,104.51459185255966,105.0636677820632,99.25919464781654,104.17659599565297,318012
2040-01-13,105.27149310634613,106.72153171985393,101.43793127224725,104.9729360154018,520324
2040-01-16,105.60659999483735,106.43412740015178,101.98173037907978,104.97131429843843,391447
2040-01-17,105.28766956813064,108.50151816355887,102.22038770684432,104.79414618332366,423010
2040-01-18,104.7385595141986,107.48459585892833,103.45703920902078,105.04304015245692,945213
2040-01-19,102.71155235090836,108.5383070759981,103.9716276744938,104.65188378020407,805447
2040-01-20,102.88036339192283,104.68281043018544,99.61039634699642,104.22284653211142,254654
2040-01-23,100.45416769652141,104.0984065257387,101.59439088447589,102.5180606263213,977103
2040-01-24,102.00174613421555,103.76156810003219,98.67712778045886,102.27010641899341,800506
2040-01-25,102.9229791405531,104.08201371431481,97.84365615312433,101.79013827284469,400549
2040-01-26,100.53338673802472,103.28916987882198,96.9819686986243,101.2741572834956,911453
2040-01-27,101.2949361516714,102.99624990756207,100.09486945416735,101.69103034608564,363452
2040-01-30,101.75794976616791,106.43913824741011,97.92104383666266,102.34966229887615,461864
2040-01-31,102.83066775390819,107.11542191392411,100.0491320564958,102.58185680351848,219733
2040-02-01,103.75080932945706,107.45269447410381,102.69546579209513,103.57727199396795,558323
2040-02-02,103.73345094337428,107.65538622614459,103.6376822408858,104.15283391979833,118289
2040-02-03,102.88740079199655,106.80243294082645,103.39784003881427,103.85777772999268,865066
2040-02-06,104.02144525295806,105.07354858447988,100.1389402987652,103.3949214442783,886406
2040-02-07,104.80288101492842,108.30011501954138,100.09473483672866,103.70774368104514,157673
2040-02-08,105.08420888678081,107.52467426931162,101.98019886998175,104.28151079094704,369926
2040-02-09,104.53364952964087,110.12670752825814,104.78310375645384,105.67935509797854,728694
2040-02-10,104.59466655632714,109.13501025819394,102.12566496569897,106.87052814291863,349157
2040-02-13,106.0903949929034,108.38953241171656,104.24546353115855,106.32905513641147,120062
2040-02-14,107.60362474903143,106.61189134878735,105.84240204724324,106.2270488562842,785076
2040-02-15,104.90751447528062,108.58499244816761,105.68556487174891,106.89806666120198,463450
2040-02-16,107.55457585567667,109.8953053050669,104.9486970850781,107.96606443926095,876670
2040-02-17,110.51438069042841,111.3761052070332,106.52943928041661,108.90503390796574,210025
2040-02-20,109.82204494564014,111.21681305930677,106.3226157412309,108.84115607513439,463013
2040-02-21,107.81832792269277,112.17674044341099,106.22524205404287,107.58713342270588,233655
2040-02-22,105.39471531515717,109.12474889463623,106.57941794294547,106.58819704646028,667520
2040-02-23,108.35309577208032,111.08730428759314,106.15398460226014,106.8608305607797,569563
2040-02-24,107.01731936652003,107.84514230884162,102.50749277392632,107.20305614020404,212411
2040-02-27,103.85561168043104,108.96504434885631,103.16373158703247,106.10437676676966,122235
2040-02-28,107.59499390516204,108.83843772419223,105.32394898412696,106.14894637765893,779241
2040-02-29,105.7429485042234,107.55941711676982,105.84397746249137,106.78017073463072,216502
2040-03-01,108.81028047912075,106.85454377279225,101.04721997850991,105.62894407712358,431598
2040-03-02,106.55090385109528,109.23565337445041,105.65964030147217,106.73394127892799,638157
2040-03-05,106.77984790877001,108.96268639924968,105.9252044016171,106.35641013036816,761871
2040-03-06,107.70704940778045,112.11436353474228,102.91277508173339,107.61402324294481,245188
2040-03-07,106.81489477982298,107.90301407601159,105.86396827071498,107.08057079716892,660269
2040-03-08,106.84726521008771,107.57760833775214,101.70500949109694,106.05394531428473,300495
2040-03-09,105.79675218017135,106.79617501848654,101.69001020106234,105.59580832444301,681197
2040-03-12,105.56162704199647,109.4136474066468,103.85376168400988,105.50066020136569,297830
2040-03-13,104.08234577583475,106.19171992443655,100.22625231473388,105.11218029459421,473758
2040-03-14,104.74711803672672,109.38989446806951,100.22458323120308,104.8961788730211,302354
2040-03-15,104.05481892852602,109.882881518247,103.70303035077069,105.23014402269729,578243
2040-03-16,105.46454563466779,105.61886241508905,103.94738967338438,105.05896465290088,708721
2040-03-19,105.3325912451467,106.07722309966645,104.7370083680942,104.99285225894889,227547
2040-03-20,103.46008700757434,105.20525707271737,98.6808219640238,103.28362585974628,735470
2040-03-21,104.91809550992477,108.01080500860635,99.26827064715228,103.67532387575676,350736
2040-03-22,104.38873570183509,104.19571315436991,100.16427361237807,103.58612057806509,622430
2040-03-23,107.28153689923249,106.9189689366012,100.61823076762752,105.19641355854796,507648
2040-03-26,105.24145854095431,107.76331928338183,102.81514635342114,104.256848391294,159895
2040-03-27,102.60509786430585,106.06410651479622,101.92305529219782,102.44855306279449,652302
2040-03-28,102.76922843690008,104.84866392475004,99.16376272294147,103.06662155672453,694807
2040-03-29,102.00118672463583,108.2290281372865,98.53015483444662,103.41314857503752,831285
2040-03-30,103.77996734644593,104.16705288980407,101.1328294717151,102.40471555450638,972490
2040-04-02,101.44539398392317,103.94253202324838,99.76663500353418,100.87496659950229,641992
2040-04-03,101.95968425926165,105.48921547559216,97.71429815686325,102.41236333018658,670256
2040-04-04,104.13620980770855,107.82863750323247,100.22856543774186,103.82647372079336,774110
2040-04-05,101.47447312130535,103.12324553886872,99.92447483240107,101.33901696208723,350073
2040-04-06,100.78925726023155,102.93232733727433,98.07735374420348,100.88079393283074,188209
2040-04-09,103.47048178379504,104.63600657556981,100.15699274066226,102.54498598761464,151527
2040-04-10,100.52051204500785,102.36245659046384,98.39883558674074,102.06892342983677,749474
2040-04-11,102.43109504550335,105.24154681660849,99.4576456434734,101.57831119581012,872661
2040-04-12,102.61414672777323,105.13878357887292,99.26286144803888,101.29555186818075,702230
2040-04-13,99.06225081175393,104.27776548941023,95.92033558606242,100.17465489441258,198034
2040-04-16,96.51261681639538,102.04177544476215,94.93422850666683,98.46987915018454,244525
2040-04-17,99.98759777644811,102.48508976347921,95.92526805844417,99.52242646091929,579521
2040-04-18,98.64530916697991,100.50073071570124,96.32018907590098,97.67948955467162,945438
2040-04-19,97.04617760214249,101.14526905839409,95.6487596085706,97.92676100678037,591744
2040-04-20,97.41435250932176,98.85365561075328,95.84065208968852,98.81334049953801,260637
2040-04-23,95.48169053485067,99.60159280042024,96.06596043519312,97.36211420063687,561552
2040-04-24,97.52102373795529,96.63641056892655,91.47263768341645,96.43784579804179,625568
2040-04-25,97.54609116923663,100.09289646418964,95.40860741224536,97.65102498643338,358292
2040-04-26,99.48739446406293,98.92758770652368,96.33826944637725,98.18391670666043,869378
2040-04-27,94.79007993099269,97.61329006421329,93.30973581582731,97.56663099978154,329897
2040-04-30,98.85219345995799,102.42120834269548,97.5307620561778,98.7688800031427,969970
2040-05-01,101.08953136295877,103.49811991960065,95.96361674863329,99.975415726597,129834
2040-05-02,99.3051343854579,102.17794371975295,95.52987832133664,100.24446841961272,550174
2040-05-03,100.08352066685492,99.6716672413474,95.74222867689312,99.34430819173905,308482
2040-05-04,97.87586656062079,103.80548600666829,96.44221474307803,98.93085948826726,642273
2040-05-07,98.26902176966853,99.97137523218493,98.59726889249443,99.21724623222265,495522
2040-05-08,99.0994723585566,101.47025265490058,95.52583319446848,99.02865140307516,238894
2040-05-09,99.36201611722521,101.32798626063413,95.79330928466472,99.96760858131,342234
2040-05-10,99.8075827011499,99.09961176277537,96.36429103831435,98.43783450120067,783763
2040-05-11,96.95236405760727,99.50749577140022,93.11695538978731,96.94357097213444,736776
2040-05-14,98.53108691871842,98.10394601304787,94.42403319036448,97.12444208361687,551775
2040-05-15,97.30654490843212,98.43682044664308,92.75228469354015,96.63289766980996,363086
2040-05-16,95.09438486883782,99.03835816627681,94.6648790325441,96.00584905511222,398843
2040-05-17,94.46059554650823,96.17197670678169,94.21083050591271,94.23779233593783,257853
2040-05-18,93.42408449387854,96.8545856990245,89.27691259961588,94.257338180736,136517
2040-05-21,95.35874222120248,95.36462762773941,93.3664620668272,94.20458307273523,354341
2040-05-22,96.31543666740288,98.33808235343565,90.46354896777464,94.85806205468698,956708
2040-05-23,93.19842549194733,98.09970481125497,94.48311972208595,94.92696818780796,509589
2040-05-24,95.36052041590484,98.25918230897605,91.53239761250578,94.79436410956745,279723
2040-05-25,97.18234383491159,97.67015499743977,95.69070165340379,95.97136474635779,767779
2040-05-28,95.55211833949981,99.3612971933013,91.30587626807639,94.65889744290925,444471
2040-05-29,95.09223610491377,98.31546380349079,94.66382976466129,95.19528666175682,413339
2040-05-30,96.26902326039784,94.16025711125837,90.50129213285071,93.52413949696147,695096
2040-05-31,92.92185843419465,97.56112680945064,90.87753519237117,92.68577761696066,573369
2040-06-01,89.98999176630589,94.31761869532372,88.84634580278882,91.47312048433736,436438
2040-06-04,92.94809060119916,95.74713489236301,92.00506213072984,92.25506301978928,180639
2040-06-05,93.28204324770718,94.05081296105176,90.42270069089601,92.18965278619388,417053
2040-06-06,92.76744086420462,94.38754324411246,88.27515844757268,92.17614954160089,540365
2040-06-07,91.27524637406579,94.731808749627,87.19241016764691,91.06941655387145,244045
2040-06-08,89.37963505493047,95.09643850129677,87.46477034331721,90.76972305793856,144330
2040-06-11,88.3533230965759,94.80860931521582,85.25501408759956,90.00625775462944,265819
2040-06-12,89.4211292619853,95.33964769544377,87.07474863354884,90.38971276948367,716352
2040-06-13,86.99220564468108,92.3748654067569,87.67252621735635,89.39862163415205,515764
2040-06-14,92.25761303278874,91.16566727989928,87.35328186990208,90.72841599935713,585334
2040-06-15,89.12347666330137,91.94500433289966,87.27225353343174,89.05283554973303,513438
2040-06-18,87.91055872002208,89.26841750159473,85.22336769158147,88.24631571727647,467588
2040-06-19,88.4855691490162,93.16520980915978,86.57698052089093,89.92351622724257,993028
2040-06-20,88.20365780057324,91.16673611987923,87.21063054521292,89.48837747928053,104756
2040-06-21,88.19340688671525,90.78419764323452,83.25598397039383,88.17349881487613,139564
2040-06-22,88.10316808870769,91.69725509871571,87.8989302850041,88.39257037741379,179850
2040-06-25,88.04888611841577,92.45875116711123,85.3828873535463,87.91717813519925,144404
2040-06-26,85.75267072662498,91.04496012415007,82.60192051494587,87.08130787958095,820928
2040-06-27,86.36866195666171,86.09111342744434,83.78726590533644,85.98543706878222,415627
2040-06-28,90.03439932591803,89.51883221527727,85.68853219022071,88.75381067440817,287114
2040-06-29,88.21627924992055,92.84599402708623,86.44946220058488,88.50225877422403,349276
2040-07-02,87.36078401956102,90.29280986868625,81.79357019251957,86.57669141389115,317573
2040-07-03,87.89646916814601,88.80983232830175,83.18756068607276,88.07040117289668,300823
2040-07-04,88.29662475269515,91.6260671442405,87.74172479510895,88.68147207800726,902973
2040-07-05,88.34403680405424,90.85296003834593,83.24704608391738,87.91500564698747,946884
2040-07-06,86.51511461416274,90.8564966245082,84.41497755463104,86.98188655830133,383473
2040-07-09,87.02800625581611,91.72243628996459,84.78518506199153,87.65535935445956,487215
2040-07-10,88.49025012899835,90.7783706620551,82.69037259858979,87.40844102697011,415078
2040-07-11,83.66410706033588,89.04857503993087,81.80006276987906,85.482463208525,546189
2040-07-12,87.35984021897657,90.60315675318053,84.12047229242782,87.26970317312967,643360
2040-07-13,85.77819632859658,87.59065581442609,82.44450994357932,86.83571271091371,125268
2040-07-16,90.13778821248559,91.75410568573854,85.04062889135682,88.33128444739614,486075
2040-07-17,90.51665537805454,91.9653408334882,89.22829762496012,89.60971940536186,465492
2040-07-18,89.88750033897958,93.49770226238954,85.12882333549597,88.60870986087905,128459
2040-07-19,89.8388948600238,93.1860988975856,84.92930596536851,89.64189972524218,752866
2040-07-20,89.62211543542557,90.8611184513342,86.32925760669386,88.99045717537851,852369
2040-07-23,87.33441833781555,91.67401545214857,84.43013473429372,87.12375658857457,894278
2040-07-24,86.13597448081103,87.85105650018573,85.30975930574608,86.69915842255242,269225
2040-07-25,88.8679277238237,89.43391952944324,84.2841602180091,87.0967959243287,986834
2040-07-26,87.3375444883075,86.95219541272056,81.94508134613866,86.63405927633237,937740
2040-07-27,85.50286636551917,89.47057193205792,84.91082226018202,86.32701093540726,492589
2040-07-30,85.90492008463453,90.2633030157597,82.62997157755066,87.47057698033588,236526
2040-07-31,86.56033210801591,90.099386443052,84.03297385928555,87.57707096062597,321317
2040-08-01,86.79004459116346,87.76707311990987,85.64062637842937,86.73377264934102,349510
2040-08-02,86.78425638697979,89.90781549630516,83.91329980607505,87.43580297300834,196236
2040-08-03,88.56701903781358,89.9293512513709,85.5158576225712,87.63347853996258,659183
2040-08-06,85.3908282034223,85.22108912166946,82.1787871514318,85.11187373850055,129678
2040-08-07,85.290878841122,86.35210232776137,81.23442550807752,85.540226652272,328962
2040-08-08,85.93349490839238,90.4415161789665,84.85625360396665,85.9320553599881,211023
2040-08-09,85.82901403015231,89.8969098647556,83.71215795427827,85.95217648956896,345400
2040-08-10,86.61006665288207,87.44334802207538,84.65286833797299,86.84387707063853,416896
2040-08-13,86.55683209246989,91.03508959937244,82.72275956260003,86.17148348631203,156183
2040-08-14,85.99414069506658,88.8345286348271,86.16661956287032,86.50798327513293,894194
2040-08-15,83.77353269970511,88.69105900565864,84.00816892728238,84.94102390396557,628714
2040-08-16,86.0959790948742,88.05706617849692,83.1455043019457,85.34811428736441,849943
2040-08-17,86.505510514495,91.1227904962356,84.57796951974964,87.3011739829043,167010
2040-08-20,87.5467058783537,89.61848924598993,86.0894509420166,86.30631763043675,899483
2040-08-21,85.38163903669137,85.87207515675767,83.32961085737905,85.54651549844898,499205
2040-08-22,84.38981926298472,89.40425830449058,81.7325565384587,84.83650005555742,336864
2040-08-23,84.03194961858819,88.80867062443417,84.28772200115661,84.96649828135902,817223
2040-08-24,83.59425081725817,85.01146322922884,81.69495548461079,83.9034620085053,109240
2040-08-27,84.67461405434139,85.45651669256117,80.62807484432977,84.32470938719628,935999
2040-08-28,84.3819421009215,88.6048602218075,84.72332489735734,85.17154933266545,751565
2040-08-29,86.44229088101886,89.21055145825618,82.60590350136896,85.70589654611923,457475
2040-08-30,82.83048399777874,84.37280617069565,82.02097319184857,83.93748112048117,138275
2040-08-31,85.8475817008429,89.4578300269153,82.679148570898,84.93264878563977,216854
2040-09-03,85.9800945866932,89.6046901379229,84.06783230305898,85.87001619989346,630070
2040-09-04,86.24986265266001,91.62036019661181,86.27967440942695,86.70017757223975,315370
2040-09-05,87.45686748119891,89.23664205616595,84.08158011427852,87.07301982089558,256309
2040-09-06,88.89613469123834,87.72430825581861,85.1683062732868,87.29320913510071,636934
2040-09-07,89.4787658339155,92.85396789095931,84.12521905883656,88.32559853322711,149440
2040-09-10,90.61353897344486,94.31345968634857,86.58727336662285,90.24911202083057,725192
2040-09-11,90.23212041864052,89.29718404847348,86.3974915315977,89.29607155746571,576861
2040-09-12,89.95072354151239,93.02432794636147,89.18976678925452,90.37419695326048,597573
2040-09-13,89.6580999531404,90.32535637003485,87.8609207435072,90.28797985525303,262231
2040-09-14,90.87020700480478,91.91581635441415,86.26969744628538,90.15830680322443,157918
2040-09-17,88.85956840858142,92.96900812914744,88.03455307955838,88.62177611284238,185332
2040-09-18,88.0468618042833,91.7060438088221,87.74368837305595,88.336986703327,170859
2040-09-19,88.14640584975206,91.59280607519354,86.24389991999375,87.33972174535857,259670
2040-09-20,86.91971137923531,89.66177820548111,82.44411995912691,86.87586731585263,413689
2040-09-21,87.06207077492901,89.64848867144218,83.23315586323494,85.77768093207449,448144
2040-09-24,83.2139096147207,87.75970045056896,80.44847662609799,85.32877254476148,504470
2040-09-25,84.41693688700761,87.43660301732407,80.4939816360575,84.92266218773807,412308
2040-09-26,85.94291151128516,88.00937146648899,83.86651221094714,85.01941710617687,786912
2040-09-27,85.05700888305905,84.10767205343186,78.47518057038138,83.40466724388554,745224
2040-09-28,83.28650007698594,85.17635804030907,79.50762388131977,81.95914909614022,135128
2040-10-01,81.68810708815442,86.5995022650803,77.96946800610613,82.32106336687075,716533
2040-10-02,82.79106137358892,82.3212163474759,79.14463634737709,81.52362524980066,822842
2040-10-03,80.78601143103019,84.48237495209477,77.86732174876353,82.59815504003058,889944
2040-10-04,81.90345723706945,87.42493742918889,79.1055369219217,82.82342476204563,697942
2040-10-05,83.17177344835123,84.9871831839216,80.79124114225044,83.43018691225204,482431
2040-10-08,85.29481397686962,89.21688093634259,81.341613714993,84.84087923267293,429031
2040-10-09,83.54994632737694,87.73726288567771,83.39724778024203,84.53116842086635,541594
2040-10-10,83.81859824379939,88.17386866445976,79.68205402767182,83.95668171545009,475265
2040-10-11,86.19106171684108,85.5421065474038,83.46260980621429,84.8283843010489,881137
2040-10-12,84.16293573816486,89.2730063166444,82.36987954307415,85.33789786497857,250531
2040-10-15,83.89720187891332,85.29904565122476,80.19430516232899,85.15056755515728,644576
2040-10-16,85.75196667953372,88.51489970252332,86.27726547224,86.54202552211322,484692
2040-10-17,88.71745652772307,87.7288230008642,85.46600392312217,86.32978121227329,372683
2040-10-18,86.78176438508147,89.56832033677256,82.9282583823387,86.36255484982907,313519
2040-10-19,85.52602530648488,90.2070211095948,83.19971390212682,86.38377750066333,241917
2040-10-22,86.36859370178354,87.17461111427097,81.82802650295666,85.44918360576486,933302
2040-10-23,83.69053113163523,89.71223004300242,85.42930690624024,85.52676899525125,176702
2040-10-24,86.79261243962071,89.68208117212372,83.51076951785605,86.92352917264974,113467
2040-10-25,87.50296992594457,91.13336951977448,82.66197419305374,87.36849748802592,146436
2040-10-26,88.51166821972839,91.02524000795574,85.39483219448992,87.39956091442485,777391
2040-10-29,85.7975505328077,87.92984527395548,84.78690934068555,87.23779363325917,580296
2040-10-30,88.85289809140596,91.22594787280725,84.06644424793075,87.56866066166553,620746
2040-10-31,89.34437672754565,92.44994376613181,83.91611884569515,88.31842729015472,326369
2040-11-01,90.26393793683606,89.10276845070219,85.160226992633,88.92766612104447,409087
2040-11-02,87.39530164001278,89.40772813611234,83.78668308752754,88.5958012592225,299887
2040-11-05,90.65529217756585,91.52263140167652,85.22427355489188,88.9205828533326,622484
2040-11-06,87.51900903025671,89.69470446121775,87.96766270890816,89.40052259448089,615314
2040-11-07,87.14123730008309,90.2237989352671,83.91527376459506,88.3933276069539,647404
2040-11-08,88.73974113572449,92.75849260576115,86.02067265508575,88.5615581481376,284240
2040-11-09,86.02251307669174,86.90546451982495,81.80849664580633,86.40025426183524,506234
2040-11-12,85.54194923453943,87.58249472644258,86.55428461563949,86.88278797165643,996222
2040-11-13,89.90669282983248,88.1393325725646,84.30676397178301,87.5431310262191,311090
2040-11-14,86.59372569957522,91.01506763995131,88.22337178796836,88.29067715200557,496655
2040-11-15,86.15953097567818,89.41611873995144,87.14690266833944,87.895630299836,640984
2040-11-16,88.5303417684901,92.28635924257088,86.6896336074264,88.20467713486003,640236
2040-11-19,89.57426255385691,92.53954894029381,85.93168730194766,89.6286309804012,600027
2040-11-20,89.57996625494631,94.39243736893503,88.94523033808092,91.04240062869246,864306
2040-11-21,93.19295029851445,92.55101715119889,88.7974002510526,91.0132279294659,572511
2040-11-22,91.25594658242814,93.61149443136222,89.67549754544338,91.15254756019546,423106
2040-11-23,91.69439400361937,94.1168051104151,88.0466836217519,92.26345870492989,448285
2040-11-26,90.76187735181828,93.24898199354284,85.94486861888211,90.76265668966772,898624
2040-11-27,88.86666986816417,93.88091767879679,85.52349243337109,90.43958094699069,647650
2040-11-28,92.86323672287563,94.02931208610656,89.16608597407684,91.77515140252744,649359
2040-11-29,93.01108158815889,93.0837290845541,92.52968282509539,92.75035194421221,486004
2040-11-30,92.8712635085306,94.97393041255306,92.62882196993687,93.11961572186212,547207
2040-12-03,91.61235349493546,96.05638081147877,87.25120602959012,91.6137833165315,490742
2040-12-04,90.6760770176711,95.67986680037286,88.57936856547667,91.56387308349034,361935
